"Cockermouth",10b,367,401,1,1,2,322,560
"Morpeth",10b,241,266,0,1,1,242,691
"Longtown",10b,319,323,0,0,1,27,742
"Kendal (1837-1937)",10b,465,484,0,1,4,144,754
"East Ward",10b,451,459,1,0,2,58,811
"Bellingham",10b,237,240,0,0,0,24,859
"Berwick",10b,279,288,0,0,0,82,865
"Bootle Cul",10b,443,450,0,0,1,61,896
"Brampton",10b,311,317,0,0,2,40,915
"Penrith",10b,301,310,0,0,1,67,962
"West Ward",10b,461,463,0,0,0,23,1059
"Whitehaven",10b,403,442,3,0,0,391,1070
"Wigton",10b,357,366,2,0,0,101,1074
"Haverfordwest",11a,711,730,0,0,0,174,34
"Abergavenny",11a,21,40,0,0,2,164,105
"Swansea",11a,541,593,2,3,1,492,340
"Gower",11a,595,602,0,0,1,55,422
"Narberth",11a,681,691,1,0,1,89,437
"Neath (1837-1970)",11a,497,527,0,1,2,273,438
"Newport M",11a,115,169,2,0,0,533,454
"Cardiff (1837-1974)",11a,171,274,4,0,1,1005,507
"Carmarthen",11a,659,679,0,1,2,182,513
"Chepstow",11a,1,8,0,0,0,73,531
"Merthyr Tydfil",11a,383,461,0,2,3,723,675
"Monmouth (1837-1939)",11a,9,20,0,0,1,104,689
"Llandilofawr",11a,643,658,0,0,2,111,733
"Llandovery",11a,631,641,0,1,4,38,734
"Llanelly (to 1974)",11a,603,628,1,0,1,227,736
"Bedwellty",11a,41,90,0,0,1,475,857
"Bridgend",11a,463,496,1,0,1,312,921
"Pembroke",11a,693,709,0,0,2,136,958
"Pontardawe",11a,529,539,1,1,0,99,978
"Pontypool",11a,91,113,0,0,1,206,980
"Pontypridd",11a,275,381,0,5,1,1022,981
"Hay",11b,97,104,1,0,1,60,37
"Holyhead",11b,383,392,1,2,1,84,67
"Holywell",11b,155,177,0,0,1,212,68
"Aberayron",11b,33,38,0,0,0,56,103
"Aberystwyth",11b,39,49,0,0,0,92,106
"Anglesey (1837-1937)",11b,373,381,1,0,1,62,126
"Ffestiniog",11b,279,294,0,0,2,133,158
"Forden",11b,137,144,0,0,1,58,164
"Tregaron",11b,51,56,0,0,2,25,218
"Rhayader",11b,113,116,0,0,0,37,352
"Ruthin",11b,217,227,0,0,3,58,379
"St Asaph",11b,229,246,3,0,1,151,384
"Newcastle in Emlyn",11b,13,24,1,1,0,88,443
"Newtown",11b,123,136,0,0,1,100,459
"Cardigan",11b,1,12,0,0,2,90,508
"Carnarvon",11b,307,330,0,2,2,205,514
"Conway (to 1937)",11b,355,371,0,0,1,144,565
"Corwen",11b,257,266,0,2,1,76,569
"Crickhowell",11b,81,96,0,0,3,103,576
"Dolgelly",11b,271,278,0,0,1,52,597
"Machynlleth",11b,117,122,0,0,0,42,641
"Lampeter",11b,25,31,0,0,0,49,702
"Llanfyllin",11b,145,154,0,0,1,83,737
"Llanrwst",11b,247,255,0,0,1,76,738
"Knighton",11b,105,112,0,0,2,46,779
"Bala",11b,267,269,0,1,0,27,831
"Bangor",11b,331,353,0,0,2,190,833
"Brecknock",11b,67,79,0,0,3,82,916
"Builth",11b,57,65,0,0,3,42,938
"Pwllheli (to 1937)",11b,295,306,0,0,1,96,994
"Wrexham (1837-1974)",11b,179,216,0,1,2,354,1105
